afkorting,alias,author,begrip,GGM-bron,created,datum_opname,definitie,domain,domain_name,herkomst,herkomst_definitie,GGM-guid,is_domain,modelnaam_kort,modified,GGM-naam,parent_package_id,phase,release,schema_id,status,stereotype,GGM-toelichting,uri,version,visibility,GGM-uml-type,Datum-tijd-export
,,Debat_E,,,2011-02-05 15:43:33,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_9313AC85_FFE8_41cb_A421_688392C311B2,False,,2024-11-21 08:38:15,Landen referenties,EAPK_2DFCCBAF_991E_4081_9E8C_AB0082F8121D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Haas_R,,,2015-04-30 15:45:33,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_122ACBDB_C5CC_4a7d_970E_63D2FFB1752C,False,,2015-04-30 15:47:33,Partij,EAPK_2DFCCBAF_991E_4081_9E8C_AB0082F8121D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Haas_R,,,2015-05-01 13:46:24,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_1B811A81_3576_4411_9FE3_C0CB26DE88A0,False,,2015-05-01 15:07:51,Reden verkrijging nationaliteit,EAPK_2DFCCBAF_991E_4081_9E8C_AB0082F8121D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Haas_R,,,2015-05-04 08:59:33,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_F2A63170_7906_4c51_9DC5_11FD4B1BB445,False,,2015-05-04 08:59:33,Reden verlies nationaliteit,EAPK_2DFCCBAF_991E_4081_9E8C_AB0082F8121D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Debat_E,,,2011-02-05 15:48:46,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_39817DA0_8AA1_4d72_BDB0_A52BC7F7AD3D,False,,2024-11-21 08:38:15,Reidoscumentsoorte referenties,EAPK_2DFCCBAF_991E_4081_9E8C_AB0082F8121D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,debat_e,,,2015-02-27 13:46:31,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_B9467009_B1A5_43e1_86AA_98F84C9690EF,False,,2015-02-27 13:46:31,Soorten grootte referenties,EAPK_2DFCCBAF_991E_4081_9E8C_AB0082F8121D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,debat_e,,,2015-02-27 11:54:00,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_5C017375_A388_4161_8567_6182DC474E5F,False,,2015-12-01 08:04:45,Valutasoorten referenties,EAPK_2DFCCBAF_991E_4081_9E8C_AB0082F8121D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Haas_R,,,2015-04-17 12:17:18,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_22A1549E_6D70_4f63_9FFC_43FDAF4146A0,False,,2015-04-17 12:19:01,Voorvoegsel referenties,EAPK_2DFCCBAF_991E_4081_9E8C_AB0082F8121D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,debat_e,,,2011-11-28 15:28:09,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_6B8C8893_FF44_4f37_8499_E04EFAD0370B,False,,2015-07-30 14:05:03,AANDUIDING ADRES WOZ OBJECT,EAPK_B98353B5_F26E_4bdd_822F_69AC0C039654,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,debat_e,,,2011-11-28 15:26:29,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_D1841A0D_278A_40bc_AAC5_7DE8535D0E1D,False,,2011-11-28 15:26:29,AANDUIDING LIGGING OBJECT,EAPK_B98353B5_F26E_4bdd_822F_69AC0C039654,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,debat_e,,,2015-07-30 14:03:36,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_8F27A370_30EC_4fd8_A21A_FEE05792C1BC,False,,2015-07-30 14:03:36,AANDUIDING LOCATIE OVERIG GEBOUWD OBJECT,EAPK_B98353B5_F26E_4bdd_822F_69AC0C039654,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,E.C. Debats,,,2016-04-22 09:06:24,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_87760AC2_5432_432c_8B8C_D10B3CE1CB19,False,,2016-04-22 09:06:24,ZAKELIJK RECHT PERSOON,EAPK_B98353B5_F26E_4bdd_822F_69AC0C039654,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-17 01:38:03,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_E67C5AEC_75CE_45d0_B292_56AC8A07378F,False,,2011-02-13 15:49:11,HUWELIJK/GEREGISTREERD PARTNERSCHAP,EAPK_B98353B5_F26E_4bdd_822F_69AC0C039654,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-17 15:22:43,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_965FB386_4AA0_4e2c_B76D_5C8AA1899B68,False,,2013-10-08 14:55:29,KADASTRALE ONROERENDE ZAAK FILIATIE,EAPK_B98353B5_F26E_4bdd_822F_69AC0C039654,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,debat_e,,,2013-10-15 13:10:53,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_24769333_1E9F_490a_844E_01B712804069,False,,2024-11-21 08:38:15,BRK,EAPK_DF43CB15_5A3F_4493_8AFC_85E779164242,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Debat_E,,,2011-06-06 13:14:01,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_299458BF_D655_4556_A8AA_0F06AAB50132,False,,2024-11-21 08:38:15,NHR,EAPK_DF43CB15_5A3F_4493_8AFC_85E779164242,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,debat_e,,,2012-07-24 11:55:06,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_66BBC7B9_310F_43c1_A9B4_66D16E48A2EF,False,,2013-03-29 08:46:21,mGBA,EAPK_DF43CB15_5A3F_4493_8AFC_85E779164242,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-10-26 00:50:16,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,False,,2024-11-21 08:38:15,Semantische relaties,EAPK_DF43CB15_5A3F_4493_8AFC_85E779164242,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Debat_E,,,2011-02-10 16:29:54,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_B887109B_2781_4d24_BFE0_DA2E96791B77,False,,2024-11-21 08:38:15,Tekentechnische relaties,EAPK_DF43CB15_5A3F_4493_8AFC_85E779164242,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Debat_E,,,2011-03-01 12:44:28,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_1B236801_FF40_4dc8_9B9E_BB4B28BAB74E,False,,2024-11-21 08:38:15,Interne notities,EAPK_DF43CB15_5A3F_4493_8AFC_85E779164242,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Debat_E,,,2011-02-21 09:30:39,,,"Package: ""RGBZPlus""",RGBZPlus,,,EAPK_D41DFE03_B30B_47a1_B4AF_42E34BA9006F,False,,2011-02-21 09:33:39,Referentiemodel Gemeentelijke Basisgegevens Zaken,EAPK_FF6239BF_BFCE_4272_9876_9A3C41D060BB,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Verho_M,,,2025-01-08 09:21:34,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_E45B07CD_8F9E_490d_8F5E_714DAB968BA4,False,,2025-01-08 09:21:34,Semantische relaties,EAPK_0310D768_5F4E_4b93_BD1E_31946498EE98,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Haas_R,,,2015-09-17 12:55:16,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_ABA9320D_AE9B_4a39_B858_77C25179EDC7,False,,2015-09-17 12:55:16,ADDRESSEERBAAR OBJECT AANDUIDING,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Debat_E,,,2015-09-17 08:23:52,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_F7A49C93_5331_4cc1_9E52_9A42EEE4F1CF,False,,2015-09-17 09:22:59,KADASTRAAL ONROERENDE ZAAK AANTEKENING,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-16 23:43:24,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_0768834D_D1C0_46b8_854F_82FC4485334A,False,,2010-12-29 23:45:52,ANDER BUITENLANDS NIET-NATUURLIJK PERSOON,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,debat_e,,,2013-10-15 09:15:22,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_4A5D56D1_9AE2_4044_ABED_1C957E66B0EA,False,,2013-10-15 09:15:22,APPARTEMENTRECHTSPLITSING,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-18 03:40:27,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_D179CCD1_ACD1_4790_9AF3_7AFDD5AF8491,False,,2011-08-30 14:37:16,BEGROEID TERREINDEEL,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-17 00:27:38,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_B88EACAA_C176_42fb_8DBF_4AC9E275D5ED,False,,2010-12-29 23:45:52,BUURT,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Debat_E,,,2011-12-15 12:41:13,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_12CBD1C4_2313_446d_A08E_8B6D0F47D258,False,,2011-12-15 12:41:13,FUNCTIONEEL GEBIED,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,debat_e,,,2011-09-05 08:47:28,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_B4F4DB34_8E46_4898_A830_3881D21FC56D,False,,2011-09-05 08:47:28,GEBOUWINSTALLATIE,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-17 00:52:29,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_47D71FCA_EEF8_4443_9463_45BE5E2FDE76,False,,2010-12-29 23:45:52,GEMEENTE,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-17 01:59:37,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_35538A0E_DA4A_4d5c_A26D_EF8741D8018D,False,,2010-12-29 23:45:52,INGESCHREVEN NIET-NATUURLIJK PERSOON,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-17 02:09:22,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_6C922E41_00E7_48f1_A08E_301A8D81771B,False,,2011-11-28 10:47:55,INGESCHREVEN NATUURLIJK PERSOON,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,debat_e,,,2012-05-15 08:27:12,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_F948BFD5_0667_46ba_83BB_789A02636DAF,False,,2012-05-15 08:27:12,INRICHTINGSELEMENT,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-17 15:47:37,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_603640F1_749A_4949_AA40_E7B8A22DFF61,False,,2010-12-29 23:45:52,KADASTRAAL PERCEEL,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-17 14:45:28,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_8024CDB0_B6F5_48d8_8A8E_9E104EA125ED,False,,2010-12-29 23:45:52,KADASTRALE ONROERENDE ZAAK,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-17 16:00:57,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_3F484DC4_F63E_4468_B99E_C70D97916D00,False,,2011-08-18 14:45:36,KUNSTWERKDEEL,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-17 16:26:39,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_2DB75395_8102_494a_942E_130609482840,False,,2010-12-29 23:45:52,LIGPLAATS,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-17 17:16:18,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_90C3BFDE_46AB_4ad2_9352_D55112758D48,False,,2010-12-29 23:45:52,MAATSCHAPPELIJKE ACTIVITEIT,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-17 17:26:12,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_B42B8209_B08B_4007_9D69_31F39DE68A38,False,,2010-12-29 23:45:52,NATUURLIJK PERSOON,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-17 17:50:20,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_66098F1E_E206_41b0_B021_9E3B706DA885,False,,2010-12-29 23:45:52,NIET-NATUURLIJK PERSOON,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-17 17:55:34,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_663532F3_E133_405a_B9D3_A58A75908E8C,False,,2010-12-29 23:45:52,NUMMERAANDUIDING,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,debat_e,,,2011-08-30 15:13:22,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_CA6D68F3_5813_402f_960E_DE4A8A1BC489,False,,2011-08-30 15:13:22,ONBEGROEID TERREINDEEL,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Debat_E,,,2011-09-01 09:11:12,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_8831C55B_ED5C_4f85_B5FB_0582AC190FAC,False,,2011-09-01 09:11:12,ONDERSTEUNEND WEGDEEL,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Debat_E,,,2012-02-23 11:33:55,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_BCECE0CF_6325_463d_BCF2_A858117AC908,False,,2012-02-23 13:01:12,ONDERSTEUNEND WATERDEEL,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-17 21:15:01,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_91F3CF9F_2174_4e74_8747_4BE9EB9D84C8,False,,2010-12-29 23:45:52,OPENBARE RUIMTE,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Debat_E,,,2012-02-23 13:02:09,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_DB18F4B6_C33C_4988_9E71_D85293F2A6BC,False,,2012-02-23 13:02:09,OVERBRUGGINSDEEL,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-17 22:12:35,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_38DA27CE_6983_4148_B502_C84D9D053835,False,,2010-12-29 23:45:52,OVERIGE ADRESSEERBAAR OBJECT AANDUIDING,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-17 23:12:00,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_2AB17ABA_E37F_4715_A3D9_FE47C1D6831A,False,,2013-08-13 15:07:18,OVERIG GEBOUWD OBJECT,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,debat_e,,,2013-08-16 10:50:57,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_97BBBAB5_4DAD_4252_8B49_39034AEB4523,False,,2013-08-16 10:51:34,OVERIG BOUWWERK,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Debat_E,,,2011-09-01 08:40:37,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_8BAC5884_D79A_46c9_A259_E08BBA1593B5,False,,2024-11-21 08:38:15,OVERIGE SCHEIDING,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,mante_h,,,2010-08-18 00:21:52,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_84AE3E2F_4013_415e_81CC_1A22CEE06825,False,,2013-09-26 14:52:23,OVERIG BENOEMD TERREIN,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-18 00:32:26,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_09AD7D9F_6418_4d2a_B88A_61E369603A15,False,,2010-12-29 23:45:52,PAND,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-18 00:44:40,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_B7D02753_A4D8_40b8_A6B6_363D390117AF,False,,2011-11-28 13:29:24,PERSOON,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-18 02:50:37,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_B61DB7C8_C9CB_4fb1_9A54_D6894FF3BC79,False,,2010-12-29 23:45:52,REISDOCUMENT,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,debat_e,,,2013-09-30 13:33:58,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_A76C75A9_21A7_49c6_8912_2518A5577CDB,False,,2013-09-30 13:40:06,RUIMTELIJK LAN,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Debat_E,,,2011-08-31 13:27:21,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_B4135316_3D19_49b0_B40D_B071D63CF5EB,False,,2011-08-31 13:27:22,SCHEIDING,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-18 03:02:23,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_48EB069B_2F37_4d97_BEF1_620904582E0B,False,,2024-11-21 08:38:15,SPOOR,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,mante_h,,,2010-08-18 03:03:32,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_D22528A1_4159_4b9a_BB63_888DDB67D839,False,,2025-01-08 13:16:39,STANDPLAATS,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-18 03:24:11,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_E546C07A_ED57_46a3_875E_1B7605D989E1,False,,2010-12-29 23:45:52,SUBJECT,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,debat_e,,,2013-10-10 14:32:05,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_F2294CCF_F538_4927_8E3A_3AE8809C6EEF,False,,2013-10-10 14:32:05,TENAAMSTELLING,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Debat_E,,,2012-02-23 13:07:50,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_8CAD4CA4_5EA6_43c9_B224_F04A399C2877,False,,2012-02-23 13:07:50,TUNNELDEEL,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-18 03:41:26,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_916DA844_7C4D_4f61_8860_1E9FA15CC55F,False,,2010-12-29 23:45:52,VERBLIJFSOBJECT,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-18 03:55:53,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_207A00EA_AEA5_479b_BF69_936A477900CE,False,,2010-12-29 23:45:52,VESTIGING,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Debat_E,,,2011-09-01 11:33:06,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_B6A0B9D8_77E1_4323_8B1D_37F80EEEDD45,False,,2013-08-16 10:27:18,VEGETATIEOBJECT,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-18 04:05:38,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_8668A3E5_A61A_43ed_9204_54E5CEB45C4F,False,,2010-12-29 23:45:52,WATERDEEL,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-18 04:06:21,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_D79B8281_E5CC_40a6_87CB_07E9BEB27E8F,False,,2010-12-29 23:45:52,WEGDEEL,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-18 04:07:06,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_B3D944FC_642E_4e1e_96D8_58829F094881,False,,2010-12-29 23:45:52,WIJK,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-18 04:11:46,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_C5962B0B_B392_4315_A3F3_5FC97F0F9B7E,False,,2010-12-29 23:45:52,WOONPLAATS,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-18 04:31:04,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_097840AD_4424_4ee1_A3E1_FDF9CB487E2F,False,,2010-12-29 23:45:52,WOZ-DEELOBJECT,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-18 04:39:56,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_956D9A68_B512_45ae_8CE3_541AD268C8ED,False,,2010-12-29 23:45:52,WOZ-OBJECT,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2010-08-18 04:55:01,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_EDAC631B_F8BB_4fbd_A809_5ECFF3ED4E6B,False,,2010-12-29 23:45:52,WOZ-WAARDE,EAPK_FE375C08_DD89_4175_B731_ED6E785C4B15,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
